timestamp, ref_x, ref_y, ref_z, ref_vel_x, ref_vel_y, ref_vel_z, ref_acc_x, ref_acc_y, ref_acc_z, ref_quat_x, ref_quat_y, ref_quat_z, ref_quat_w
1741942393.451139075, 9.12654, 9.66374, 4.9062, 0.612828, 0.0115881, 0.67335, -2.30943, -2.15763, -1.34637, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.453142460, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.455135868, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.457141962, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.459136744, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.461135640, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.463135105, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.465137450, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.467137314, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.469137811, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.471135092, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.473135894, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.475142201, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.477145345, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.479146196, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.481138406, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.483145565, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119387, -0.144846, 0.0176085, 0.982067
1741942393.485143539, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.487137143, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.489138575, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.491136184, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.493135659, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.495135729, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.497141569, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.499136959, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.501136152, 9.15428, 9.66161, 4.93817, 0.495987, -0.0967771, 0.60518, -2.36239, -2.17562, -1.37911, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.503158471, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.505134747, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.507140461, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.509143199, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.511149742, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.513149956, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.515139531, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.517147351, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.519145711, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.521149184, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.523140581, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.525138703, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.527137677, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.529137491, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.531147975, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.533135330, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119025, -0.14899, 0.0180681, 0.981483
1741942393.535141079, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.537136924, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.539137667, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.541136655, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.543151256, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.545141723, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.547142580, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.549136953, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.551143319, 9.1761, 9.65405, 4.96669, 0.37677, -0.205842, 0.535567, -2.40451, -2.18567, -1.40418, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.553144754, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.555144265, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.557135845, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.559142662, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.561140970, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.563137885, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.565136831, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.567139361, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.569140236, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.571137957, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.573145638, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.575174247, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.577153249, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.579142317, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.581143893, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.583137256, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.585144134, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.119296, -0.152328, 0.0185255, 0.980929
1741942393.587141584, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.589141794, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.591140523, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.593141137, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.595135762, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.597137017, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.599136204, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.601135977, 9.19192, 9.64102, 4.99171, 0.25571, -0.315217, 0.464885, -2.43617, -2.18808, -1.42186, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.603140827, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.605138258, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.607149418, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.609164403, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.611146979, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.613144501, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.615142507, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.617144637, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.619139935, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.621138825, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.623138533, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.625138345, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.627138218, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.629137564, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.631139020, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.633140395, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.120116, -0.154657, 0.0189472, 0.980456
1741942393.635139020, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.637146793, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.639145077, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.641142189, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.643158677, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.645145287, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.647139095, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.649137364, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.651137299, 9.20165, 9.62253, 5.01317, 0.133321, -0.424527, 0.393499, -2.45776, -2.18313, -1.43243, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.653140994, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.655137789, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.657136901, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.659140924, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.661136100, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.663137900, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.665137031, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.667148309, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.669145235, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.671139673, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.673150889, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.675142264, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.677147062, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.679143949, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.681154221, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.683142777, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.121229, -0.155789, 0.019269, 0.980134
1741942393.685162789, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.687139422, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.689156102, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.691140507, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.693143493, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.695139066, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.697139435, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.699138000, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.701141580, 9.20524, 9.59858, 5.03105, 0.0100961, -0.533413, 0.321756, -2.46964, -2.17113, -1.43618, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.703147282, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.705142981, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.707141156, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.709142619, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.711137699, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.713137307, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.715136140, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.717137487, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.719170248, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.721143275, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.723137854, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.725136611, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.727136375, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.729136369, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.731136825, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.733141247, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.735171473, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.122254, -0.155592, 0.0194093, 0.980035
1741942393.737142840, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.739152743, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.741104636, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.743156327, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.745144049, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.747141374, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.749142375, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.751148027, 9.20266, 9.5692, 5.04535, -0.113488, -0.641528, 0.24999, -2.4722, -2.15237, -1.43337, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.753168363, 9.19389, 9.53444, 5.05606, -0.236975, -0.748542, 0.178523, -2.46582, -2.12714, -1.4243, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.755143561, 9.19389, 9.53444, 5.05606, -0.236975, -0.748542, 0.178523, -2.46582, -2.12714, -1.4243, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.757160445, 9.19389, 9.53444, 5.05606, -0.236975, -0.748542, 0.178523, -2.46582, -2.12714, -1.4243, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.759138744, 9.19389, 9.53444, 5.05606, -0.236975, -0.748542, 0.178523, -2.46582, -2.12714, -1.4243, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.761141274, 9.19389, 9.53444, 5.05606, -0.236975, -0.748542, 0.178523, -2.46582, -2.12714, -1.4243, 0.123023, -0.154406, 0.0193807, 0.980127
1741942393.763159787, 9.19389, 9.53444, 5.05606, -0.236975, -0.748542, 0.178523, -2.46582, -2.12714, -1.4243, 0.123023, -0.154406, 0.0193807, 0.980127
