timestamp, x, y, z, vel_x, vel_y, vel_z, acc_x, acc_y, acc_z, orientation_x, orientation_y, orientation_z, orientation_w, ang_vel_x, ang_vel_y, ang_vel_z
1741942372.633149369, 3.19198e-21, -7.62376e-21, -0.515862, 2.69335e-19, -6.43283e-19, -2.65834, -2.36968e-41, -1.35179e-40, 0.786159, 0, 0, 0, 1, 3.3775e-15, 1.41412e-15, -7.28761e-50
1741942372.635159937, 3.75157e-21, -8.96029e-21, -0.521177, 3.00843e-19, -7.18538e-19, -2.6565, -2.95655e-41, -1.68657e-40, 0.918738, 0, 0, 0, 1, 3.54519e-15, 1.48433e-15, -4.87976e-50
1741942372.637143892, 4.37546e-21, -1.04504e-20, -0.526488, 3.34279e-19, -7.98395e-19, -2.6544, -3.65025e-41, -2.08229e-40, 1.04872, 0, 0, 0, 1, 3.71195e-15, 1.55415e-15, 6.9605e-50
1741942372.639143552, 5.06752e-21, -1.21033e-20, -0.531794, 3.6966e-19, -8.82901e-19, -2.65205, -4.46386e-41, -2.54641e-40, 1.17615, 0, 0, 0, 1, 3.87778e-15, 1.62358e-15, -4.4113e-49
1741942372.641188570, 5.83165e-21, -1.39284e-20, -0.537095, 4.07006e-19, -9.72098e-19, -2.64945, -5.41136e-41, -3.08692e-40, 1.30108, 0, 0, 0, 1, 4.04268e-15, 1.69262e-15, -4.82656e-49
1741942372.643184730, 3.71161e-14, -1.36043e-13, -0.542392, 7.42321e-11, -2.72086e-10, -2.6466, 1.11348e-07, -4.0813e-07, 1.42356, 1.7803e-08, 4.85711e-09, 1.9643e-17, 1, 3.5606e-05, 9.71423e-06, -2.77962e-30
1741942372.645187402, 6.35243e-13, -2.32839e-12, -0.547682, 6.73533e-10, -2.46873e-09, -2.64352, 5.61422e-07, -2.05781e-06, 1.54365, 8.8837e-08, 2.4237e-08, -1.43896e-17, 1, 0.000106462, 2.90455e-05, -1.31386e-28
1741942372.647153422, 3.6821e-12, -1.34962e-11, -0.552965, 2.71238e-09, -9.94181e-09, -2.64019, 1.58426e-06, -5.80686e-06, 1.66138, 2.48176e-07, 6.77086e-08, 4.89084e-19, 1, 0.000212215, 5.78978e-05, -4.88443e-28
1741942372.649184452, 1.33692e-11, -4.90028e-11, -0.558242, 7.58147e-09, -2.77887e-08, -2.63664, 3.42002e-06, -1.25356e-05, 1.77681, 5.30542e-07, 1.44745e-07, -2.77556e-17, 1, 0.000352517, 9.61757e-05, -2.48655e-29
1741942372.651188447, 3.7156e-11, -1.3619e-10, -0.563512, 1.71593e-08, -6.28946e-08, -2.63286, 6.31447e-06, -2.31447e-05, 1.88999, 9.70312e-07, 2.64726e-07, -1.24411e-16, 1, 0.000527022, 0.000143785, 3.30229e-27
1741942372.653184717, 8.67176e-11, -3.1785e-10, -0.568773, 3.3746e-08, -1.23691e-07, -2.62886, 1.04038e-05, -3.81334e-05, 2.00095, 1.58405e-06, 4.32168e-07, -1.1637e-16, 1, 0.000700445, 0.000191099, -2.5249e-15
1741942372.655185458, 1.78489e-10, -6.54224e-10, -0.574027, 5.97628e-08, -2.19051e-07, -2.62464, 1.57099e-05, -5.75824e-05, 2.10974, 2.37067e-06, 6.46778e-07, -9.81382e-17, 1, 0.000872797, 0.000238121, -7.54945e-15
1741942372.657186719, 3.33789e-10, -1.22345e-09, -0.579272, 9.76726e-08, -3.58004e-07, -2.62021, 2.22537e-05, -8.15677e-05, 2.2164, 3.32911e-06, 9.08266e-07, -1.0884e-16, 1, 0.00104409, 0.000284854, -1.50487e-14
1741942372.659184039, 5.78902e-10, -2.12188e-09, -0.584508, 1.49978e-07, -5.49722e-07, -2.61557, 3.00545e-05, -0.00011016, 2.32098, 4.45832e-06, 1.21634e-06, -1.27413e-16, 1, 0.00121433, 0.000331301, -2.49978e-14
1741942372.661152628, 9.45156e-10, -3.46433e-09, -0.589734, 2.19219e-07, -8.03513e-07, -2.61072, 3.91304e-05, -0.000143427, 2.42352, 5.75725e-06, 1.57073e-06, -1.33746e-16, 1, 0.00138353, 0.000377463, -3.73723e-14
1741942372.663163615, 1.46899e-09, -5.38437e-09, -0.59495, 3.07968e-07, -1.12881e-06, -2.60567, 4.94976e-05, -0.000181426, 2.52406, 7.22476e-06, 1.9711e-06, -2.81869e-16, 1, 0.00155148, 0.000423284, -2.25573e-13
1741942372.665151416, 2.19203e-09, -8.03454e-09, -0.600156, 4.1883e-07, -1.53516e-06, -2.60043, 6.11703e-05, -0.00022421, 2.62263, 8.8596e-06, 2.41712e-06, -6.72351e-16, 1, 0.00171819, 0.000468767, -5.87842e-13
1741942372.667151002, 3.16111e-09, -1.15866e-08, -0.605352, 5.54432e-07, -2.03219e-06, -2.59499, 7.41616e-05, -0.000271828, 2.71928, 1.06605e-05, 2.90847e-06, -1.42849e-15, 1, 0.00188368, 0.000513915, -1.12244e-12
1741942372.669150426, 4.42838e-09, -1.62316e-08, -0.610536, 7.17431e-07, -2.62963e-06, -2.58937, 8.84833e-05, -0.000324322, 2.81405, 1.26263e-05, 3.44479e-06, -2.91137e-15, 1, 0.00204794, 0.00055873, -1.82764e-12
1741942372.671150892, 6.05131e-09, -2.21801e-08, -0.615709, 9.10503e-07, -3.33731e-06, -2.58355, 0.000104147, -0.000381733, 2.90697, 1.47558e-05, 4.02576e-06, -5.16008e-15, 1, 0.002211, 0.000603218, -2.70174e-12
1741942372.673150184, 8.09273e-09, -2.96626e-08, -0.62087, 1.13634e-06, -4.1651e-06, -2.57756, 0.000121161, -0.000444098, 2.99808, 1.70478e-05, 4.65106e-06, -8.37815e-15, 1, 0.00237287, 0.00064738, -3.74305e-12
1741942372.675151480, 1.06209e-08, -3.89292e-08, -0.626019, 1.39767e-06, -5.12295e-06, -2.57138, 0.000139535, -0.000511445, 3.08742, 1.95008e-05, 5.32032e-06, -1.32525e-14, 1, 0.00253328, 0.000691143, -6.03005e-12
1741942372.677151368, 1.37095e-08, -5.02501e-08, -0.631155, 1.69721e-06, -6.22086e-06, -2.56503, 0.000159274, -0.000583796, 3.17502, 2.21136e-05, 6.03315e-06, -2.10873e-14, 1, 0.00269224, 0.000734511, -9.55028e-12
1741942372.679151146, 1.74377e-08, -6.39153e-08, -0.636279, 2.0377e-06, -7.46888e-06, -2.55851, 0.000180384, -0.000661171, 3.26091, 2.48846e-05, 6.78915e-06, -3.30084e-14, 1, 0.00284976, 0.000777487, -1.42914e-11
1741942372.681150600, 2.18902e-08, -8.02351e-08, -0.641389, 2.42189e-06, -8.87708e-06, -2.55182, 0.000202869, -0.000743584, 3.34513, 2.78124e-05, 7.58793e-06, -5.02856e-14, 1, 0.00300586, 0.000820076, -2.02412e-11
1741942372.683151033, 2.71571e-08, -9.95401e-08, -0.646486, 2.85254e-06, -1.04555e-05, -2.54497, 0.000226731, -0.000831048, 3.42771, 3.08956e-05, 8.42911e-06, -7.40656e-14, 1, 0.00316056, 0.000862281, -2.73877e-11
1741942372.685150905, 3.33341e-08, -1.22181e-07, -0.651569, 3.3324e-06, -1.22144e-05, -2.53795, 0.000251973, -0.000923569, 3.50869, 3.41327e-05, 9.31226e-06, -1.07046e-13, 1, 0.00331358, 0.00090403, -3.86174e-11
1741942372.687150705, 4.05223e-08, -1.48528e-07, -0.656638, 3.86424e-06, -1.41638e-05, -2.53078, 0.000278595, -0.00102115, 3.5881, 3.75219e-05, 1.02369e-05, -1.53285e-13, 1, 0.00346495, 0.000945327, -5.38897e-11
1741942372.689152606, 4.88285e-08, -1.78974e-07, -0.661692, 4.45081e-06, -1.63138e-05, -2.52345, 0.000306595, -0.00112378, 3.66596, 4.10618e-05, 1.12027e-05, -2.16808e-13, 1, 0.00361468, 0.000986177, -7.3164e-11
1741942372.691152575, 5.8365e-08, -2.13928e-07, -0.666731, 5.09488e-06, -1.86745e-05, -2.51596, 0.000335972, -0.00123145, 3.74231, 4.47505e-05, 1.22091e-05, -3.01542e-13, 1, 0.00376279, 0.00102659, -9.64003e-11
1741942372.693158802, 6.92494e-08, -2.53823e-07, -0.671756, 5.79927e-06, -2.12563e-05, -2.50833, 0.000366847, -0.00134462, 3.81719, 4.86031e-05, 1.32601e-05, -4.14831e-13, 1, 0.00394234, 0.00107555, -1.29084e-10
1741942372.695152653, 8.16057e-08, -2.99113e-07, -0.676765, 6.56723e-06, -2.40712e-05, -2.50055, 0.00039947, -0.0014642, 3.8906, 5.26507e-05, 1.43644e-05, -5.67287e-13, 1, 0.004153, 0.00113297, -1.7112e-10
1741942372.697180682, 9.55646e-08, -3.50277e-07, -0.681758, 7.40251e-06, -2.71328e-05, -2.49263, 0.000434089, -0.0015911, 3.9626, 5.69245e-05, 1.55303e-05, -7.69549e-13, 1, 0.00439447, 0.00119878, -2.22416e-10
1741942372.699168217, 1.11265e-07, -4.07825e-07, -0.686735, 8.30936e-06, -3.04568e-05, -2.48456, 0.000470955, -0.00172625, 4.0332, 6.14549e-05, 1.67661e-05, -1.03238e-12, 1, 0.00466645, 0.00127289, -2.82878e-10
1741942372.701151984, 1.28854e-07, -4.72297e-07, -0.691696, 9.29253e-06, -3.40605e-05, -2.47636, 0.000510322, -0.00187057, 4.10243, 6.62725e-05, 1.80802e-05, -1.36677e-12, 1, 0.00496862, 0.00135521, -3.52416e-10
1741942372.703147373, 1.48491e-07, -5.44272e-07, -0.69664, 1.03573e-05, -3.79634e-05, -2.46802, 0.000552442, -0.00202501, 4.17032, 7.14071e-05, 1.94806e-05, -1.78354e-12, 1, 0.00530069, 0.00144566, -4.30938e-10
1741942372.705152785, 1.70343e-07, -6.2437e-07, -0.701568, 1.15093e-05, -4.21861e-05, -2.45955, 0.000597444, -0.00219001, 4.2369, 7.68722e-05, 2.0971e-05, -2.29767e-12, 1, 0.00562939, 0.0015352, -5.27711e-10
1741942372.707149535, 1.94592e-07, -7.1325e-07, -0.706478, 1.27543e-05, -4.675e-05, -2.45094, 0.000645325, -0.00236559, 4.30219, 8.26642e-05, 2.25505e-05, -2.92803e-12, 1, 0.00595477, 0.00162383, -6.42552e-10
1741942372.709151956, 2.21428e-07, -8.11618e-07, -0.711372, 1.40981e-05, -5.16761e-05, -2.44221, 0.000696083, -0.00255173, 4.36622, 8.87801e-05, 2.42182e-05, -3.69288e-12, 1, 0.00627684, 0.00171156, -7.75282e-10
1741942372.711147972, 2.51056e-07, -9.20218e-07, -0.716247, 1.55465e-05, -5.69856e-05, -2.43336, 0.000749713, -0.00274841, 4.42901, 9.52163e-05, 2.59732e-05, -4.61054e-12, 1, 0.00659565, 0.0017984, -9.2572e-10
1741942372.713152813, 2.8369e-07, -1.03984e-06, -0.721105, 1.71051e-05, -6.26996e-05, -2.42438, 0.000806209, -0.0029556, 4.49058, 0.000101969, 2.78145e-05, -5.70841e-12, 1, 0.00691075, 0.00188423, -1.11207e-09
1741942372.715153775, 3.19556e-07, -1.17131e-06, -0.725944, 1.87797e-05, -6.8839e-05, -2.41528, 0.00086556, -0.00317328, 4.55097, 0.000109036, 2.97412e-05, -7.02261e-12, 1, 0.00722217, 0.00196906, -1.33398e-09
1741942372.717153305, 3.58892e-07, -1.3155e-06, -0.730766, 2.05761e-05, -7.54248e-05, -2.40606, 0.000927754, -0.0034014, 4.61019, 0.000116412, 3.17522e-05, -8.58899e-12, 1, 0.00752995, 0.0020529, -1.59109e-09
1741942372.719153570, 4.01948e-07, -1.47333e-06, -0.735569, 2.24998e-05, -8.24778e-05, -2.39672, 0.000992779, -0.00363991, 4.66827, 0.000124094, 3.38465e-05, -1.04431e-11, 1, 0.00783412, 0.00213575, -1.88305e-09
1741942372.721152669, 4.48983e-07, -1.64575e-06, -0.740353, 2.45566e-05, -9.00187e-05, -2.38727, 0.00106062, -0.00388876, 4.72523, 0.000132078, 3.60232e-05, -1.26201e-11, 1, 0.00813473, 0.00221763, -2.20951e-09
1741942372.723152275, 5.00269e-07, -1.83375e-06, -0.745118, 2.6752e-05, -9.80683e-05, -2.37771, 0.00113127, -0.00414791, 4.78109, 0.000140362, 3.82813e-05, -1.51547e-11, 1, 0.00843181, 0.00229855, -2.57012e-09
1741942372.725170550, 5.56089e-07, -2.03838e-06, -0.749863, 2.90916e-05, -0.000106647, -2.36804, 0.0012047, -0.00441728, 4.83587, 0.00014894, 4.06197e-05, -1.80969e-11, 1, 0.00872482, 0.00237836, -2.99575e-09
1741942372.727162135, 6.16738e-07, -2.26072e-06, -0.75459, 3.15811e-05, -0.000115775, -2.35826, 0.0012809, -0.00469681, 4.8896, 0.000157809, 4.30374e-05, -2.1512e-11, 1, 0.00901382, 0.00245708, -3.48573e-09
1741942372.729159033, 6.8252e-07, -2.50187e-06, -0.759296, 3.42259e-05, -0.000125473, -2.34838, 0.00135985, -0.00498641, 4.94229, 0.000166966, 4.55333e-05, -2.54643e-11, 1, 0.00929885, 0.00253471, -4.03943e-09
1741942372.731156933, 7.53752e-07, -2.76301e-06, -0.763983, 3.70314e-05, -0.000135761, -2.3384, 0.00144152, -0.00528601, 4.99397, 0.000176405, 4.81063e-05, -3.00176e-11, 1, 0.00957993, 0.00261127, -4.65621e-09
1741942372.733148145, 8.3076e-07, -3.04533e-06, -0.76865, 4.00032e-05, -0.000146658, -2.32831, 0.00152588, -0.00559552, 5.04466, 0.000186123, 5.07553e-05, -3.5258e-11, 1, 0.00985658, 0.00268662, -5.38097e-09
1741942372.735147773, 9.13882e-07, -3.35008e-06, -0.773296, 4.31465e-05, -0.000158185, -2.31812, 0.00161292, -0.00591483, 5.09437, 0.000196116, 5.3479e-05, -4.12932e-11, 1, 0.0101288, 0.00276078, -6.21265e-09
1741942372.737156497, 1.00347e-06, -3.67852e-06, -0.777922, 4.64667e-05, -0.000170361, -2.30784, 0.00170259, -0.00624383, 5.14313, 0.000206379, 5.62762e-05, -4.82299e-11, 1, 0.0103967, 0.00283374, -7.15017e-09
1741942372.739146081, 1.09987e-06, -4.03198e-06, -0.782527, 4.9969e-05, -0.000183205, -2.29746, 0.00179488, -0.00658243, 5.19095, 0.000216907, 5.91459e-05, -5.61739e-11, 1, 0.0106603, 0.00290553, -8.19247e-09
1741942372.741151932, 1.20347e-06, -4.41181e-06, -0.787112, 5.36586e-05, -0.000196736, -2.28698, 0.00188976, -0.00693052, 5.23785, 0.000227697, 6.20867e-05, -6.52298e-11, 1, 0.0109196, 0.00297616, -9.3385e-09
1741942372.743152997, 1.31464e-06, -4.81941e-06, -0.791675, 5.75408e-05, -0.000210974, -2.27642, 0.00198732, -0.00728848, 5.28385, 0.000238761, 6.51021e-05, -7.55369e-11, 1, 0.0112074, 0.00305452, -1.06489e-08
1741942372.745152367, 1.43377e-06, -5.25621e-06, -0.796217, 6.16212e-05, -0.000225939, -2.26576, 0.00208782, -0.0076572, 5.32897, 0.000250126, 6.81996e-05, -8.72695e-11, 1, 0.0115234, 0.00314052, -1.21221e-08
1741942372.747152804, 1.56126e-06, -5.72368e-06, -0.800738, 6.59058e-05, -0.000241653, -2.25501, 0.00219148, -0.00803758, 5.37322, 0.000261822, 7.13869e-05, -1.00601e-10, 1, 0.0118674, 0.0032341, -1.37564e-08
1741942372.749152687, 1.69754e-06, -6.22335e-06, -0.805237, 7.04013e-05, -0.000258142, -2.24418, 0.00229856, -0.0084305, 5.41663, 0.000273875, 7.46715e-05, -1.15703e-10, 1, 0.0122389, 0.00333517, -1.55502e-08
1741942372.751157778, 1.84302e-06, -6.75679e-06, -0.809715, 7.51147e-05, -0.000275429, -2.23327, 0.00240929, -0.00883685, 5.4592, 0.000286313, 7.80609e-05, -1.32748e-10, 1, 0.0126379, 0.00344366, -1.75019e-08
