time, a_pos.x, a_pos.y, a_pos.z, a_vel.x, a_vel.y, a_vel.z, a_acc.x, a_acc.y, a_acc.z, a_ang_vel.x, a_ang_vel.y, a_ang_vel.z, a_eul_ang.x, a_eul_ang.y, a_eul_ang.z, r_pos.x, r_pos.y, r_pos.z, r_vel.x, r_vel.y, r_vel.z, r_acc.x, r_acc.y, r_acc.z, r_eul_ang.x, r_eul_ang.y, r_eul_ang.z, r_torq.x, r_torq.y, r_torq.z, dist_f.x, dist_f.y, dist_f.z, r_thr, r_psi
1744895347.609191418, 5.49389985, 5.55144089, 3.3591905, 0.348450154, 0.866338855, -0.470185347, 0.142696963, 0.631009439, 0.20794387, 0.0501973837, 0.0202675, 0.648218711, -0.0444339216, 0.0467234491, 0.587622375, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0441789778, 0.0436526322, 0.546851971, -0.000796035047, -0.000565905159, -0.00732935056, 0, 0, 0, 4.53508043, 0.578203907
1744895347.611189842, 5.49459704, 5.55317483, 3.35825054, 0.348736463, 0.867600341, -0.469768146, 0.143602542, 0.630437057, 0.208619499, 0.0500810164, 0.0200166253, 0.645862839, -0.0442732151, 0.046821072, 0.588914811, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000796035047, -0.000565905159, -0.00732935056, 0, 0, 0, 4.54417925, 0.578203907
1744895347.613185167, 5.4952948, 5.5549113, 3.35731142, 0.349024579, 0.868860682, -0.46934962, 0.144503084, 0.6298642, 0.209282348, 0.0499403038, 0.0197502464, 0.643412311, -0.0441128634, 0.0469177586, 0.590202485, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000796035047, -0.000565905159, -0.00732935056, 0, 0, 0, 4.54417925, 0.578203907
1744895347.615186930, 5.49599314, 5.55665028, 3.35637315, 0.349314501, 0.870119926, -0.468928986, 0.145403911, 0.629316435, 0.210336244, 0.0497755146, 0.0194684751, 0.640868073, -0.0439529258, 0.0470134717, 0.591485208, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, 0.00303847913, 0.00185000776, 0.0246250756, 0, 0, 0, 4.54417925, 0.578203907
1744895347.617183924, 5.49669206, 5.55839177, 3.35543571, 0.349606219, 0.871378073, -0.468506285, 0.146298595, 0.628768096, 0.211369809, 0.0495869148, 0.0191714225, 0.638231062, -0.0437934613, 0.0471081747, 0.592762796, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, 0.00303847913, 0.00185000776, 0.0246250756, 0, 0, 0, 4.54417925, 0.578203907
1744895347.619194984, 5.49739156, 5.56013579, 3.35449912, 0.349899721, 0.872635121, -0.468081556, 0.147187956, 0.628218824, 0.212383461, 0.0494984015, 0.018937236, 0.6360176, -0.0436343801, 0.0472019317, 0.594035577, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, 0.00303847913, 0.00185000776, 0.0246250756, 0, 0, 0, 4.54417925, 0.578203907
1744895347.621304989, 5.49809166, 5.56188231, 3.35356339, 0.350194997, 0.873891068, -0.467654839, 0.148074155, 0.62766768, 0.213377627, 0.0495088803, 0.0187654522, 0.63422345, -0.0434754459, 0.0472949065, 0.595304388, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, 0.00303847913, 0.00185000776, 0.0246250756, 0, 0, 0, 4.54417925, 0.578203907
1744895347.623255014, 5.49879234, 5.56363135, 3.35262851, 0.350492045, 0.875145908, -0.467226172, 0.148959341, 0.627113748, 0.214352723, 0.0496172685, 0.0186556109, 0.632844422, -0.0433164239, 0.0473872607, 0.596570058, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, 0.00303847913, 0.00185000776, 0.0246250756, 0, 0, 0, 4.54417925, 0.578203907
1744895347.625183344, 5.49949363, 5.5653829, 3.35169448, 0.350790863, 0.876399636, -0.466795593, 0.149845644, 0.62655613, 0.215309156, 0.0498224953, 0.0186072557, 0.631876362, -0.0431570819, 0.0474791542, 0.597833407, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000740865501, -0.000495053047, -0.00674078839, 0, 0, 0, 4.54417925, 0.578203907
1744895347.627189159, 5.50019551, 5.56713695, 3.35076132, 0.351091456, 0.877652243, -0.466363137, 0.150735183, 0.625993951, 0.216247322, 0.0501235006, 0.0186199343, 0.631315161, -0.0429971895, 0.0475707447, 0.599095248, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000740865501, -0.000495053047, -0.00674078839, 0, 0, 0, 4.54417925, 0.578203907
1744895347.629185438, 5.50089799, 5.56889351, 3.34982903, 0.351393833, 0.878903719, -0.46592884, 0.151628737, 0.625426932, 0.217167594, 0.0503973783, 0.0186174494, 0.63065085, -0.0428366644, 0.0476620909, 0.600355883, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000740865501, -0.000495053047, -0.00674078839, 0, 0, 0, 4.54417925, 0.578203907
1744895347.631188154, 5.50160108, 5.57065256, 3.34889761, 0.351698, 0.880154056, -0.465492738, 0.152525763, 0.624855382, 0.218070319, 0.0506444225, 0.0185999105, 0.629884459, -0.0426755707, 0.0477531535, 0.601615108, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000740865501, -0.000495053047, -0.00674078839, 0, 0, 0, 4.54417925, 0.578203907
1744895347.633183956, 5.50230479, 5.57241412, 3.34796706, 0.352003964, 0.881403244, -0.465054866, 0.153425715, 0.624279603, 0.218955837, 0.0508649248, 0.0185674262, 0.62901701, -0.0425139722, 0.0478438935, 0.602872722, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000740865501, -0.000495053047, -0.00674078839, 0, 0, 0, 4.54417925, 0.578203907
1744895347.635185003, 5.5030091, 5.57417818, 3.34703739, 0.35231173, 0.882651276, -0.464615256, 0.154328056, 0.623699891, 0.219824483, 0.0510591735, 0.0185201037, 0.628049513, -0.0423519319, 0.0479342728, 0.604128523, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000766274611, -0.000493591588, -0.00681360888, 0, 0, 0, 4.54417925, 0.578203907
1744895347.637187481, 5.50371403, 5.57594473, 3.3461086, 0.352621302, 0.883898143, -0.464173941, 0.155232251, 0.623116533, 0.220676584, 0.051227454, 0.0184580495, 0.626982969, -0.0421895123, 0.0480242533, 0.605382315, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000766274611, -0.000493591588, -0.00681360888, 0, 0, 0, 4.54417925, 0.578203907
1744895347.639222145, 5.50441959, 5.57771377, 3.3451807, 0.352932685, 0.885143839, -0.463730955, 0.156137763, 0.622529821, 0.221512463, 0.0513692292, 0.0183814154, 0.625817193, -0.0420267764, 0.0481137976, 0.606633899, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000766274611, -0.000493591588, -0.00681360888, 0, 0, 0, 4.54417925, 0.578203907
1744895347.641198635, 5.50512577, 5.5794853, 3.34425368, 0.353245878, 0.886388358, -0.46328633, 0.157044056, 0.621940045, 0.222332434, 0.0514847871, 0.0182903043, 0.624553178, -0.0418637871, 0.0482028689, 0.60788308, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000766274611, -0.000493591588, -0.00681360888, 0, 0, 0, 4.54417925, 0.578203907
1744895347.643186092, 5.50583257, 5.58125932, 3.34332756, 0.353560885, 0.887631693, -0.462840095, 0.157950598, 0.621347491, 0.223136806, 0.0515744123, 0.018184818, 0.623191907, -0.0417006071, 0.0482914306, 0.609129664, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000766274611, -0.000493591588, -0.00681360888, 0, 0, 0, 4.54417925, 0.578203907
1744895347.645182371, 5.50654001, 5.58303583, 3.34240232, 0.353877704, 0.88887384, -0.462392282, 0.158856859, 0.620752438, 0.223925883, 0.0516383868, 0.0180650576, 0.621734351, -0.0415372985, 0.0483794467, 0.610373456, 5.51850847, 5.54859134, 3.36217698, 0.359080166, 0.856685563, -0.468663835, 0.0988674884, 0.610123791, 0.205184086, -0.0404081609, 0.0460106235, 0.578203907, -0.000792050646, -0.000492550436, -0.00688832406, 0, 0, 0, 4.54417925, 0.578203907
1744895347.647185326, 5.50724808, 5.58481481, 3.34147799, 0.354196335, 0.890114793, -0.461942921, 0.159762314, 0.620155159, 0.224699962, 0.0516769895, 0.0179311232, 0.620181474, -0.0413739226, 0.0484668817, 0.611614268, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0404081609, 0.0460106235, 0.578203907, -0.000792050646, -0.000492550436, -0.00688832406, 0, 0, 0, 4.54417925, 0.608334847
1744895347.649186611, 5.5079568, 5.58659628, 3.34055455, 0.354516776, 0.891354549, -0.461492042, 0.160666436, 0.619555927, 0.225459334, 0.0516896648, 0.0177831475, 0.618533023, -0.0412105412, 0.0485537003, 0.612851908, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0404081609, 0.0460106235, 0.578203907, -0.000792050646, -0.000492550436, -0.00688832406, 0, 0, 0, 4.54417925, 0.608334847
1744895347.651196003, 5.50866615, 5.58838023, 3.33963202, 0.354839023, 0.892593103, -0.461039672, 0.161568699, 0.618955018, 0.226204286, 0.0516766941, 0.0176212275, 0.616789955, -0.0410472164, 0.048639868, 0.614086188, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0404081609, 0.0460106235, 0.578203907, -0.000792050646, -0.000492550436, -0.00688832406, 0, 0, 0, 4.54417925, 0.608334847
1744895347.653184414, 5.50937615, 5.59016666, 3.3387104, 0.355163071, 0.893830454, -0.460585841, 0.162468579, 0.618352702, 0.226935098, 0.0516383558, 0.0174454598, 0.614953216, -0.0408840098, 0.0487253503, 0.615316919, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0404081609, 0.0460106235, 0.578203907, -0.000792050646, -0.000492550436, -0.00688832406, 0, 0, 0, 4.54417925, 0.608334847
1744895347.655190945, 5.51008681, 5.59195555, 3.33778968, 0.355488917, 0.895066597, -0.460130576, 0.163365555, 0.617749242, 0.227652045, 0.0515749251, 0.0172559403, 0.613023742, -0.0407209823, 0.0488101135, 0.616543918, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0404081609, 0.0460106235, 0.578203907, -0.000810059768, -0.000486656593, -0.0069372616, 0, 0, 0, 4.54417925, 0.608334847
1744895347.657230377, 5.51079811, 5.59374692, 3.33686987, 0.355816553, 0.896301532, -0.459673904, 0.164259112, 0.617144896, 0.228355398, 0.0514866745, 0.0170527643, 0.611002461, -0.0405581944, 0.0488941242, 0.617766998, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0404081609, 0.0460106235, 0.578203907, -0.000810059768, -0.000486656593, -0.0069372616, 0, 0, 0, 4.54417925, 0.608334847
1744895347.659366131, 5.51151007, 5.59554076, 3.33595098, 0.356145972, 0.897535257, -0.459215852, 0.165148734, 0.616539921, 0.229045421, 0.0513732924, 0.0168362162, 0.608889501, -0.0403957065, 0.0489773496, 0.618985979, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0404081609, 0.0460106235, 0.578203907, -0.000810059768, -0.000486656593, -0.0069372616, 0, 0, 0, 4.54417925, 0.608334847
1744895347.661191463, 5.5122227, 5.59733706, 3.33503301, 0.356477166, 0.898767771, -0.458756446, 0.166033909, 0.615934576, 0.229722374, 0.051235051, 0.0166063875, 0.60668578, -0.0402335792, 0.0490597573, 0.620200678, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.000810059768, -0.000486656593, -0.0069372616, 0, 0, 0, 4.55326775, 0.608334847
1744895347.663188696, 5.51293598, 5.59913583, 3.33411596, 0.356810125, 0.899999073, -0.458295712, 0.166914127, 0.615329114, 0.230386512, 0.0510722192, 0.016363369, 0.604392204, -0.0400718725, 0.0491413156, 0.621410915, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.000810059768, -0.000486656593, -0.0069372616, 0, 0, 0, 4.55326775, 0.608334847
1744895347.665184736, 5.51364994, 5.60093706, 3.33319983, 0.357144853, 0.901229212, -0.457832868, 0.167795617, 0.614748455, 0.231441232, 0.0508850633, 0.0161072514, 0.602009673, -0.0399106459, 0.049221993, 0.622616512, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, 0.00307106242, 0.00159048483, 0.0237727128, 0, 0, 0, 4.55326775, 0.608334847
1744895347.667187214, 5.51436456, 5.60274074, 3.33228463, 0.357481337, 0.902458189, -0.457367956, 0.168671075, 0.614167622, 0.232475594, 0.0506738464, 0.0158381246, 0.599539076, -0.0397499582, 0.0493017585, 0.623817292, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, 0.00307106242, 0.00159048483, 0.0237727128, 0, 0, 0, 4.55326775, 0.608334847
1744895347.669186354, 5.51507987, 5.60454689, 3.33137036, 0.357819567, 0.903686003, -0.456901015, 0.16954129, 0.613586238, 0.233490019, 0.0505639785, 0.0156231827, 0.597476616, -0.0395897184, 0.0493806681, 0.625013574, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, 0.00307106242, 0.00159048483, 0.0237727128, 0, 0, 0, 4.55326775, 0.608334847
1744895347.671188831, 5.51579584, 5.60635549, 3.33045703, 0.358159533, 0.904912651, -0.456432083, 0.170408329, 0.613003307, 0.23448493, 0.0505543705, 0.0154620425, 0.595818211, -0.0394296864, 0.0494588636, 0.626206166, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, 0.00307106242, 0.00159048483, 0.0237727128, 0, 0, 0, 4.55326775, 0.608334847
1744895347.673187256, 5.5165125, 5.60816654, 3.32954464, 0.358501231, 0.906138129, -0.455961201, 0.171274248, 0.612417857, 0.235460744, 0.050643945, 0.0153543231, 0.594559821, -0.0392696247, 0.049536485, 0.627395867, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, 0.00307106242, 0.00159048483, 0.0237727128, 0, 0, 0, 4.55326775, 0.608334847
1744895347.675184011, 5.51722985, 5.60998004, 3.32863319, 0.358844662, 0.907362432, -0.455488404, 0.172141087, 0.611828933, 0.236417867, 0.0508316361, 0.0152996466, 0.593697446, -0.0391092977, 0.0496136708, 0.62858347, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.00075102455, -0.000423217313, -0.00637193109, 0, 0, 0, 4.55326775, 0.608334847
1744895347.677259922, 5.51794788, 5.61179599, 3.32772268, 0.359189829, 0.908585552, -0.455013729, 0.173010873, 0.611235601, 0.237356694, 0.0511163887, 0.0152976385, 0.593227126, -0.0389484721, 0.0496905574, 0.629769759, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.00075102455, -0.000423217313, -0.00637193109, 0, 0, 0, 4.55326775, 0.608334847
1744895347.679184437, 5.51866661, 5.61361438, 3.32681313, 0.359536738, 0.90980748, -0.454537213, 0.173884355, 0.61063756, 0.238277598, 0.0513739115, 0.0152828719, 0.592658735, -0.0387870641, 0.0497671959, 0.630955026, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.00075102455, -0.000423217313, -0.00637193109, 0, 0, 0, 4.55326775, 0.608334847
1744895347.681188107, 5.51938603, 5.61543522, 3.32590454, 0.359885398, 0.911028206, -0.45405889, 0.174761017, 0.610035131, 0.239180925, 0.051604495, 0.0152554344, 0.591993256, -0.0386251379, 0.0498435532, 0.632139078, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.00075102455, -0.000423217313, -0.00637193109, 0, 0, 0, 4.55326775, 0.608334847
1744895347.683184624, 5.52010615, 5.61725849, 3.3249969, 0.360235814, 0.912247721, -0.453578795, 0.175640344, 0.609428627, 0.240067019, 0.0518084269, 0.0152154127, 0.591231658, -0.0384627573, 0.0499195963, 0.633321721, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.00075102455, -0.000423217313, -0.00637193109, 0, 0, 0, 4.55326775, 0.608334847
1744895347.685193300, 5.52082698, 5.61908421, 3.32409022, 0.36058799, 0.913466019, -0.453096962, 0.176521823, 0.608818357, 0.240936213, 0.0519859919, 0.0151628925, 0.590374903, -0.0382999855, 0.0499952928, 0.634502765, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.000775174718, -0.000420794059, -0.00644265265, 0, 0, 0, 4.55326775, 0.608334847
1744895347.687200069, 5.52154851, 5.62091236, 3.32318451, 0.360941931, 0.914683091, -0.452613423, 0.177404949, 0.608204623, 0.241788836, 0.0521374719, 0.0150979588, 0.589423942, -0.0381368849, 0.0500706107, 0.635682021, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.000775174718, -0.000420794059, -0.00644265265, 0, 0, 0, 4.55326775, 0.608334847
1744895347.689194441, 5.52227075, 5.62274294, 3.32227977, 0.361297639, 0.915898932, -0.452128212, 0.178289212, 0.607587728, 0.24262521, 0.0522623669, 0.0150207736, 0.588378578, -0.0379735185, 0.0501455184, 0.636859303, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.000775174718, -0.000420794059, -0.00644265265, 0, 0, 0, 4.55326775, 0.608334847
1744895347.691181898, 5.5229937, 5.62457595, 3.321376, 0.361655116, 0.917113536, -0.45164136, 0.179174104, 0.606967975, 0.243445652, 0.0523609606, 0.0149314183, 0.587239753, -0.0378099492, 0.0502199847, 0.638034422, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.000775174718, -0.000420794059, -0.00644265265, 0, 0, 0, 4.55326775, 0.608334847
1744895347.693181753, 5.52371737, 5.62641139, 3.32047321, 0.362014363, 0.918326896, -0.451152898, 0.180059119, 0.606345663, 0.244250469, 0.0524335342, 0.014829974, 0.586008403, -0.0376462395, 0.0502939789, 0.639207194, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.000775174718, -0.000420794059, -0.00644265265, 0, 0, 0, 4.55326775, 0.608334847
1744895347.695228815, 5.52444176, 5.62824926, 3.31957139, 0.362375379, 0.919539008, -0.450662857, 0.180943755, 0.605721083, 0.245039967, 0.0524803656, 0.014716521, 0.584685452, -0.0374824515, 0.0503674706, 0.640377434, 5.53659461, 5.5921834, 3.33900908, 0.364536617, 0.886898457, -0.457875637, 0.119410892, 0.598291297, 0.226350895, -0.0365931128, 0.0480366938, 0.608334847, -0.000799747273, -0.000418793279, -0.00651552087, 0, 0, 0, 4.55326775, 0.608334847
1744895347.697184086, 5.52516687, 5.63008955, 3.31867056, 0.362738164, 0.920749868, -0.450171267, 0.181827513, 0.605094523, 0.245814442, 0.05250173, 0.0145911389, 0.583271818, -0.0373186463, 0.0504404299, 0.641544961, 5.5549793, 5.63727107, 3.31640707, 0.371023014, 0.916504812, -0.446028288, 0.14005983, 0.585865966, 0.247545165, -0.0365931128, 0.0480366938, 0.608334847, -0.000799747273, -0.000418793279, -0.00651552087, 0, 0, 0, 4.55326775, 0.637225023
1744895347.699182034, 5.52589271, 5.63193226, 3.31777071, 0.363102715, 0.921959472, -0.449678158, 0.182709894, 0.604466268, 0.246574188, 0.052497107, 0.0144539708, 0.58176723, -0.0371548856, 0.0505128272, 0.642709595, 5.5549793, 5.63727107, 3.31640707, 0.371023014, 0.916504812, -0.446028288, 0.14005983, 0.585865966, 0.247545165, -0.0365931128, 0.0480366938, 0.608334847, -0.000799747273, -0.000418793279, -0.00651552087, 0, 0, 0, 4.55326775, 0.637225023
1744895347.701193571, 5.52661928, 5.63377738, 3.31687185, 0.363469028, 0.923167817, -0.449183558, 0.183590398, 0.603836607, 0.247319491, 0.0524667739, 0.0143050935, 0.580172599, -0.0369912314, 0.0505846333, 0.643871154, 5.5549793, 5.63727107, 3.31640707, 0.371023014, 0.916504812, -0.446028288, 0.14005983, 0.585865966, 0.247545165, -0.0365931128, 0.0480366938, 0.608334847, -0.000799747273, -0.000418793279, -0.00651552087, 0, 0, 0, 4.55326775, 0.637225023
1744895347.703202486, 5.52734659, 5.63562493, 3.31597398, 0.3638371, 0.924374901, -0.448687496, 0.184468527, 0.603205824, 0.248050631, 0.0524110051, 0.0141445834, 0.578488826, -0.0368277449, 0.0506558196, 0.64502946, 5.5549793, 5.63727107, 3.31640707, 0.371023014, 0.916504812, -0.446028288, 0.14005983, 0.585865966, 0.247545165, -0.0365931128, 0.0480366938, 0.608334847, -0.000799747273, -0.000418793279, -0.00651552087, 0, 0, 0, 4.55326775, 0.637225023
1744895347.705206156, 5.52807463, 5.63747488, 3.3150771, 0.364206925, 0.925580722, -0.448189999, 0.185343787, 0.602574195, 0.248767883, 0.0523300722, 0.0139725164, 0.576716801, -0.036664487, 0.0507263575, 0.646184336, 5.5549793, 5.63727107, 3.31640707, 0.371023014, 0.916504812, -0.446028288, 0.14005983, 0.585865966, 0.247545165, -0.0365931128, 0.0480366938, 0.608334847, -0.000816536982, -0.000412680232, -0.00656389229, 0, 0, 0, 4.55326775, 0.637225023
1744895347.707182169, 5.52880342, 5.63932725, 3.31418122, 0.364578498, 0.926785278, -0.447691095, 0.186215688, 0.601941991, 0.24947152, 0.0522242437, 0.0137889679, 0.574857408, -0.0365015178, 0.0507962192, 0.647335608, 5.5549793, 5.63727107, 3.31640707, 0.371023014, 0.916504812, -0.446028288, 0.14005983, 0.585865966, 0.247545165, -0.0365931128, 0.0480366938, 0.608334847, -0.000816536982, -0.000412680232, -0.00656389229, 0, 0, 0, 4.55326775, 0.637225023
1744895347.709192991, 5.52953295, 5.64118202, 3.31328633, 0.36495181, 0.927988568, -0.44719081, 0.187083742, 0.601309484, 0.250161805, 0.0520932436, 0.0135942097, 0.572910739, -0.0363388974, 0.050865377, 0.6484831, 5.5549793, 5.63727107, 3.31640707, 0.371023014, 0.916504812, -0.446028288, 0.14005983, 0.585865966, 0.247545165, -0.0365931128, 0.0480366938, 0.608334847, -0.000816536982, -0.000412680232, -0.00656389229, 0, 0, 0, 4.55326775, 0.637225023
1744895347.711186886, 5.53026323, 5.6430392, 3.31239245, 0.365326854, 0.929190593, -0.446689171, 0.187947461, 0.600676946, 0.250839, 0.0519373401, 0.0133883139, 0.570877668, -0.0361766863, 0.050933804, 0.649626639, 5.5549793, 5.63727107, 3.31640707, 0.371023014, 0.916504812, -0.446028288, 0.14005983, 0.585865966, 0.247545165, -0.0327573185, 0.0497524004, 0.637225023, -0.000816536982, -0.000412680232, -0.00656389229, 0, 0, 0, 4.5623363, 0.637225023
1744895347.713184357, 5.53099426, 5.64489879, 3.31149958, 0.36570362, 0.930391352, -0.446186203, 0.188806362, 0.600044642, 0.251503358, 0.0517567984, 0.013171352, 0.568759058, -0.036014944, 0.0510014736, 0.650766055, 5.5549793, 5.63727107, 3.31640707, 0.371023014, 0.916504812, -0.446028288, 0.14005983, 0.585865966, 0.247545165, -0.0327573185, 0.0497524004, 0.637225023, -0.000816536982, -0.000412680232, -0.00656389229, 0, 0, 0, 4.5623363, 0.637225023
1744895347.715182543, 5.53172604, 5.64676077, 3.31060771, 0.366082114, 0.931590893, -0.445681126, 0.189667542, 0.599436793, 0.252557416, 0.0515518807, 0.0129433955, 0.566555765, -0.0358537296, 0.0510683596, 0.651901176, 5.5549793, 5.63727107, 3.31640707, 0.371023014, 0.916504812, -0.446028288, 0.14005983, 0.585865966, 0.247545165, -0.0327573185, 0.0497524004, 0.637225023, 0.00308696514, 0.00134738537, 0.0228798137, 0, 0, 0, 4.5623363, 0.637225023
