time, a_pos.x, a_pos.y, a_pos.z, a_vel.x, a_vel.y, a_vel.z, a_acc.x, a_acc.y, a_acc.z, a_ang_vel.x, a_ang_vel.y, a_ang_vel.z, a_eul_ang.x, a_eul_ang.y, a_eul_ang.z, r_pos.x, r_pos.y, r_pos.z, r_vel.x, r_vel.y, r_vel.z, r_acc.x, r_acc.y, r_acc.z, r_eul_ang.x, r_eul_ang.y, r_eul_ang.z, r_torq.x, r_torq.y, r_torq.z, dist_f.x, dist_f.y, dist_f.z, ndob_f.x, ndob_f.y, ndob_f.z, r_thr, r_psi
1780348390.242379189, 4.00086702, 3.99818594, 0.0029560965, 0.0150336087, -0.0326268545, 0.0411510932, 0.160571017, -0.378909048, 0.338664217, 0.131789012, 0.0483095584, -1.15812515, 0.0350868551, 0.0202869219, -0.123191417, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0160624835, 0.0113441969, -0.215575006, -0.00151102402, -0.001088045, 0.00964191806, 0, 0, 0, 0.000101820788, -0.000334391461, 0.00156833966, 4.58837646, -0.258999934
1780348390.244379282, 4.00089741, 3.99811993, 0.00303907692, 0.0153553966, -0.0333874594, 0.0418294823, 0.161202737, -0.381664676, 0.339332472, 0.127141076, 0.0456840788, -1.16231486, 0.0352985963, 0.0204625083, -0.125507643, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0160624835, 0.0113441969, -0.215575006, -0.00146602879, -0.00106966166, 0.00973477711, 0, 0, 0, 0.000101820788, -0.000334391461, 0.00156833966, 4.58837646, -0.258999934
1780348390.246380329, 4.00092845, 3.99805239, 0.00312341543, 0.0156784002, -0.0341534762, 0.0425091882, 0.161786907, -0.384321101, 0.339988848, 0.122485778, 0.0430451164, -1.16611097, 0.0355004652, 0.0206335947, -0.127832009, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0160624835, 0.0113441969, -0.215575006, -0.00142078526, -0.00105081689, 0.00982384731, 0, 0, 0, 0.000101820788, -0.000334391461, 0.00156833966, 4.58837646, -0.258999934
1780348390.248378992, 4.00096013, 3.99798331, 0.00320911466, 0.0160025247, -0.0349247061, 0.0431901876, 0.162323726, -0.386877949, 0.34063375, 0.117825938, 0.0403945041, -1.16951837, 0.0356924739, 0.0208001087, -0.130163738, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0153291147, 0.0112732848, -0.258999934, -0.00505689994, -0.00138748928, -0.208083977, 0, 0, 0, 0.000147313974, -0.00046097782, 0.00166893098, 4.62256188, -0.258999934
1780348390.250379324, 4.00099246, 3.99791269, 0.00329617905, 0.016327712, -0.0357010364, 0.0438747278, 0.162837667, -0.389392534, 0.342778029, 0.113104995, 0.0377282465, -1.17429997, 0.0358745922, 0.0209620096, -0.13250294, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0153291147, 0.0112732848, -0.258999934, -0.0013445379, -0.0010131748, 0.00912225126, 0, 0, 0, 0.000147313974, -0.00046097782, 0.00166893098, 4.62256188, -0.258999934
1780348390.252382278, 4.00102544, 3.9978405, 0.00338461675, 0.0166538796, -0.0364822919, 0.0445634933, 0.163304518, -0.391803201, 0.34488164, 0.108209349, 0.0350362465, -1.18391357, 0.0360463647, 0.0211195164, -0.134857595, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0153291147, 0.0112732848, -0.258999934, -0.00129772223, -0.000993706781, 0.00922216038, 0, 0, 0, 0.000147313974, -0.00046097782, 0.00166893098, 4.62256188, -0.258999934
1780348390.254384756, 4.00105907, 3.99776675, 0.00347443615, 0.0169809338, -0.0372682627, 0.0452564043, 0.163724597, -0.394108275, 0.346945611, 0.103321554, 0.0323374529, -1.19304227, 0.0362075869, 0.0212727044, -0.13723116, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0153291147, 0.0112732848, -0.258999934, -0.00124844509, -0.000975246439, 0.00936199599, 0, 0, 0, 0.000147313974, -0.00046097782, 0.00166893098, 4.62256188, -0.258999934
1780348390.256380558, 4.00109336, 3.99769143, 0.00356564544, 0.0173087814, -0.0380587373, 0.045953383, 0.1640982, -0.396307666, 0.348970888, 0.0984442381, 0.0296336831, -1.20169217, 0.0363583022, 0.0214215083, -0.139622675, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0153291147, 0.0112732848, -0.258999934, -0.00119891778, -0.000956507299, 0.00950179103, 0, 0, 0, 0.000147313974, -0.00046097782, 0.00166893098, 4.62256188, -0.258999934
1780348390.258379221, 4.00112831, 3.99761452, 0.00365825269, 0.0176373296, -0.0388535044, 0.0466543533, 0.164425662, -0.398401342, 0.350958392, 0.0935801111, 0.0269266574, -1.20986832, 0.0364985599, 0.0215658653, -0.142031191, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0149793446, 0.0113282193, -0.258999934, -0.00290525845, -0.000661588186, 0.00963716543, 0, 0, 0, 0.000199630808, -0.000608023225, 0.00176598953, 4.61358174, -0.258999934
1780348390.260380268, 4.00116391, 3.99753601, 0.00375226531, 0.017966477, -0.039652329, 0.0473586449, 0.164700964, -0.400373563, 0.352512266, 0.0887035316, 0.0242225298, -1.2175757, 0.0366284011, 0.0217057181, -0.144455768, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0149793446, 0.0113282193, -0.258999934, -0.0011069549, -0.00091671818, 0.00976815014, 0, 0, 0, 0.000199630808, -0.000608023225, 0.00176598953, 4.61358174, -0.258999934
1780348390.262380600, 4.00120018, 3.9974559, 0.00384768958, 0.0182961298, -0.0404549909, 0.0480659998, 0.164931484, -0.402238837, 0.354038097, 0.0837615341, 0.0215318724, -1.22481933, 0.036747746, 0.0218410322, -0.146895477, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0149793446, 0.0113282193, -0.258999934, -0.00105723101, -0.000896849772, 0.00989477288, 0, 0, 0, 0.000199630808, -0.000608023225, 0.00176598953, 4.61358174, -0.258999934
1780348390.264380217, 4.0012371, 3.99737419, 0.00394453157, 0.0186261993, -0.0412612754, 0.048776363, 0.165117877, -0.40399666, 0.3555366, 0.0788424503, 0.0188429431, -1.23160426, 0.0368565937, 0.0219717646, -0.149349398, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0149793446, 0.0113282193, -0.258999934, -0.00100691862, -0.000876724086, 0.010017062, 0, 0, 0, 0.000199630808, -0.000608023225, 0.00176598953, 4.61358174, -0.258999934
1780348390.266380787, 4.00127468, 3.99729086, 0.00404279726, 0.0189565975, -0.0420709678, 0.0494896808, 0.165260614, -0.405647286, 0.35700845, 0.0739488154, 0.0161573523, -1.23793559, 0.0369550204, 0.022097864, -0.15181662, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0149793446, 0.0113282193, -0.258999934, -0.000956691941, -0.000856254013, 0.0101350519, 0, 0, 0, 0.000199630808, -0.000608023225, 0.00176598953, 4.61358174, -0.258999934
1780348390.268379211, 4.00131292, 3.9972059, 0.00414249248, 0.0192872377, -0.042883854, 0.0502059009, 0.165360191, -0.407191029, 0.3584543, 0.0690831508, 0.013476678, -1.24381846, 0.0370431073, 0.0222192824, -0.154296244, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0146118304, 0.0113754932, -0.258999934, -0.00275157263, -0.000598127897, 0.0102487747, 0, 0, 0, 0.000258713533, -0.000776061618, 0.00185819951, 4.60426481, -0.258999934
1780348390.270384073, 4.00135183, 3.99711932, 0.00424362249, 0.019618024, -0.0436996957, 0.0509243538, 0.16541048, -0.408611572, 0.359463162, 0.0642181765, 0.0108063163, -1.24925804, 0.0371209266, 0.0223359768, -0.15678738, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0146118304, 0.0113754932, -0.258999934, -0.000864176308, -0.000813358879, 0.0103582622, 0, 0, 0, 0.000258713533, -0.000776061618, 0.00185819951, 4.60426481, -0.258999934
1780348390.272380352, 4.0013914, 3.9970311, 0.0043461914, 0.0199488691, -0.0445182709, 0.0516447972, 0.165419291, -0.409924654, 0.36045553, 0.0592978941, 0.00815549249, -1.25425954, 0.0371884225, 0.0224479241, -0.159289147, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0146118304, 0.0113754932, -0.258999934, -0.000814221807, -0.000791956199, 0.0104635454, 0, 0, 0, 0.000258713533, -0.000776061618, 0.00185819951, 4.60426481, -0.258999934
1780348390.274384260, 4.00143163, 3.99694124, 0.00445020316, 0.0202796909, -0.0453393642, 0.0523671989, 0.165387421, -0.411130068, 0.361431861, 0.0544147696, 0.00551420394, -1.2588282, 0.0372456211, 0.0225550947, -0.161800676, 4.002025, 3.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0146118304, 0.0113754932, -0.258999934, -0.000763800819, -0.000770350821, 0.0105646556, 0, 0, 0, 0.000258713533, -0.000776061618, 0.00185819951, 4.60426481, -0.258999934
