time, a_pos.x, a_pos.y, a_pos.z, a_vel.x, a_vel.y, a_vel.z, a_acc.x, a_acc.y, a_acc.z, a_ang_vel.x, a_ang_vel.y, a_ang_vel.z, a_eul_ang.x, a_eul_ang.y, a_eul_ang.z, r_pos.x, r_pos.y, r_pos.z, r_vel.x, r_vel.y, r_vel.z, r_acc.x, r_acc.y, r_acc.z, r_eul_ang.x, r_eul_ang.y, r_eul_ang.z, r_torq.x, r_torq.y, r_torq.z, dist_f.x, dist_f.y, dist_f.z, ndob_f.x, ndob_f.y, ndob_f.z, r_thr, r_psi
1780350225.752441883, -3.99633663, 3.99187578, 0.0108555306, 0.0400140169, -0.0961054513, 0.104250021, 0.210516346, -0.626184678, 0.523686897, -0.0684647952, -0.100729471, -1.52467189, 0.0534715726, 0.0348924049, -0.253309788, -3.99556365, 3.99161665, 0.0149779194, 0.0283766447, -0.0528630757, 0.0980851151, 0.0825986842, -0.145951206, 0.309273575, 0.0100544184, 0.010450162, -0.339011271, 0.000283529794, -0.000337306169, 0.0135675002, 0, 0, 0, 0.000485214278, -0.00242402604, -0.0466101341, 4.61908872, -0.339011271
1780350225.755011320, -3.99625618, 3.99168231, 0.0110650758, 0.0404333247, -0.0973557143, 0.105294839, 0.208805317, -0.62410786, 0.522035608, -0.0748967446, -0.10407672, -1.52204961, 0.0532216751, 0.0348503417, -0.256365002, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.0100544184, 0.010450162, -0.339011271, 0.000352061124, -0.000297495464, 0.0136046693, 0, 0, 0, 0.000485214278, -0.00242402604, -0.0466101341, 4.61908872, -0.375807635
1780350225.756518602, -3.9961749, 3.99148636, 0.0112767075, 0.0408491855, -0.0986016774, 0.106336416, 0.207069111, -0.621884072, 0.520428883, -0.0811970993, -0.107355065, -1.51904374, 0.0529593694, 0.0348005815, -0.259414928, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00935944523, 0.0103679245, -0.375807635, -0.00306881413, -0.00067076032, -0.171076822, 0, 0, 0, 0.000359188651, -0.00218034778, -0.0438264491, 4.65291429, -0.375807635
1780350225.758532286, -3.99609279, 3.99128791, 0.011490421, 0.0412615952, -0.0998431843, 0.107377085, 0.205338985, -0.619605414, 0.520358566, -0.0874203046, -0.11057004, -1.51715039, 0.0526849162, 0.034743224, -0.262459537, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00935944523, 0.0103679245, -0.375807635, 0.000472675545, -0.000220172624, 0.0129375548, 0, 0, 0, 0.000359188651, -0.00218034778, -0.0438264491, 4.65291429, -0.375807635
1780350225.760497332, -3.99600986, 3.99108699, 0.0117062157, 0.0416705217, -0.101079987, 0.108417629, 0.203586147, -0.617179891, 0.520301282, -0.0936759286, -0.113732656, -1.51930174, 0.0523980951, 0.0346786932, -0.265505471, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00935944523, 0.0103679245, -0.375807635, 0.000472675545, -0.000220172624, 0.0129375548, 0, 0, 0, 0.000359188651, -0.00218034778, -0.0438264491, 4.65291429, -0.375807635
1780350225.762664080, -3.99592611, 3.99088359, 0.0119240914, 0.0420759214, -0.102311793, 0.109458072, 0.201812404, -0.614609028, 0.520256695, -0.0997934346, -0.116821842, -1.52099503, 0.0520989648, 0.0346072282, -0.268555547, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00935944523, 0.0103679245, -0.375807635, 0.00131652869, 1.14828059e-05, 0.0206770121, 0, 0, 0, 0.000359188651, -0.00218034778, -0.0438264491, 4.65291429, -0.375807635
1780350225.764715433, -3.99584155, 3.99067774, 0.0121440479, 0.0424777541, -0.103538315, 0.110498442, 0.20001934, -0.611895643, 0.520224398, -0.105782585, -0.1198392, -1.52229884, 0.0517878352, 0.0345288902, -0.271608935, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00935944523, 0.0103679245, -0.375807635, 0.000674132181, -0.000109472205, 0.0131446395, 0, 0, 0, 0.000359188651, -0.00218034778, -0.0438264491, 4.65291429, -0.375807635
1780350225.766482592, -3.9957562, 3.99046944, 0.0123660851, 0.0428759827, -0.10475927, 0.111538761, 0.198208494, -0.609043183, 0.520203945, -0.111594856, -0.12277334, -1.52297378, 0.0514650826, 0.0344437432, -0.274664543, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.008864524, 0.0102899024, -0.375807635, -0.00174490621, -0.000465303006, 0.0132198612, 0, 0, 0, 0.00023828245, -0.00192553418, -0.0407722316, 4.6345729, -0.375807635
1780350225.768441677, -3.99567005, 3.99025871, 0.0125902019, 0.0432705499, -0.105974313, 0.112577836, 0.196366016, -0.606007377, 0.519385357, -0.117303495, -0.125637653, -1.52321279, 0.0511310591, 0.0343518523, -0.277721322, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.008864524, 0.0102899024, -0.375807635, 0.00079340303, -3.9542795e-05, 0.0132892235, 0, 0, 0, 0.00023828245, -0.00192553418, -0.0407722316, 4.6345729, -0.375807635
1780350225.770608664, -3.99558312, 3.99004555, 0.0128163952, 0.0436614183, -0.107183152, 0.113615311, 0.194509651, -0.60283825, 0.518593961, -0.12298578, -0.128443645, -1.52302217, 0.0507859048, 0.0342532602, -0.280778397, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.008864524, 0.0102899024, -0.375807635, 0.000856102165, -4.0383901e-06, 0.0133540249, 0, 0, 0, 0.00023828245, -0.00192553418, -0.0407722316, 4.6345729, -0.375807635
1780350225.772447109, -3.99553936, 3.98993807, 0.0129302696, 0.0438554571, -0.107785161, 0.114133466, 0.193576773, -0.601204317, 0.518208247, -0.125771255, -0.129817442, -1.5227678, 0.0506092242, 0.0342014696, -0.282306774, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.008864524, 0.0102899024, -0.375807635, 0.000856102165, -4.0383901e-06, 0.0133540249, 0, 0, 0, 0.00023828245, -0.00192553418, -0.0407722316, 4.6345729, -0.375807635
1780350225.774455309, -3.99540693, 3.98961201, 0.013274999, 0.044431957, -0.109581162, 0.115685675, 0.190761543, -0.596109992, 0.517089916, -0.133902126, -0.133820726, -1.52137749, 0.0500632902, 0.0340362417, -0.286889983, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.008864524, 0.0102899024, -0.375807635, 0.000979087895, 6.65376587e-05, 0.0134705947, 0, 0, 0, 0.00023828245, -0.00192553418, -0.0407722316, 4.6345729, -0.375807635
1780350225.776623249, -3.99531768, 3.98939166, 0.0135074033, 0.0448115766, -0.1107698, 0.11671826, 0.188865234, -0.592534175, 0.51596872, -0.139131812, -0.136389762, -1.5199353, 0.0496865299, 0.0339179841, -0.289942798, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00836970998, 0.0101965724, -0.375807635, 0.000979087895, 6.65376587e-05, 0.0134705947, 0, 0, 0, 0.000118876493, -0.00164585387, -0.0379094002, 4.616222, -0.375807635
1780350225.778475761, -3.99522769, 3.98916894, 0.0137418697, 0.0451873812, -0.111951119, 0.117747837, 0.186953938, -0.588814881, 0.514476903, -0.144249107, -0.138886897, -1.51808903, 0.0492999178, 0.033793343, -0.292992519, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00836970998, 0.0101965724, -0.375807635, -0.00144563784, -0.000367107772, 0.0135224458, 0, 0, 0, 0.000118876493, -0.00164585387, -0.0379094002, 4.616222, -0.375807635
1780350225.780411482, -3.99513694, 3.98894386, 0.0139783924, 0.0455593576, -0.113124883, 0.118774488, 0.185036824, -0.584977162, 0.513024693, -0.149331787, -0.14132633, -1.51584509, 0.0489036066, 0.0336623734, -0.296038332, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00836970998, 0.0101965724, -0.375807635, 0.0011427148, 0.00016841642, 0.0136135056, 0, 0, 0, 0.000118876493, -0.00164585387, -0.0379094002, 4.616222, -0.375807635
1780350225.782548666, -3.99504545, 3.98871645, 0.0142169655, 0.0459274956, -0.114290856, 0.119798291, 0.183115329, -0.581023449, 0.511611105, -0.154257729, -0.143684752, -1.5132099, 0.0484978531, 0.0335251532, -0.299079435, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00836970998, 0.0101965724, -0.375807635, 0.00119874198, 0.000202576818, 0.0136528258, 0, 0, 0, 0.000118876493, -0.00164585387, -0.0379094002, 4.616222, -0.375807635
1780350225.784397602, -3.99495323, 3.9884867, 0.0144575835, 0.0462917877, -0.11544881, 0.12081932, 0.181190744, -0.576957254, 0.510235113, -0.159026179, -0.145961932, -1.51018988, 0.0480830154, 0.0333817827, -0.302115039, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00836970998, 0.0101965724, -0.375807635, 0.00125326515, 0.000236387231, 0.0136880634, 0, 0, 0, 0.000118876493, -0.00164585387, -0.0379094002, 4.616222, -0.375807635
1780350225.786441088, -3.99486029, 3.98825466, 0.0147002407, 0.0466522291, -0.116598523, 0.12183765, 0.179264321, -0.572782113, 0.508895704, -0.163636437, -0.148157679, -1.50679147, 0.0476594522, 0.0332323653, -0.305144366, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00787659631, 0.0100868612, -0.375807635, -0.00116925608, -0.000280939992, 0.0137192663, 0, 0, 0, 4.05379345e-06, -0.00134916639, -0.0351433315, 4.59784301, -0.375807635
1780350225.788439989, -3.99476662, 3.98802032, 0.014944931, 0.0470087962, -0.117739713, 0.122852134, 0.177323348, -0.568456665, 0.506780494, -0.168127841, -0.150280702, -1.50302109, 0.0472275019, 0.0330770034, -0.308166653, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00787659631, 0.0100868612, -0.375807635, 0.00243698286, 0.000694296707, 0.0213277688, 0, 0, 0, 4.05379345e-06, -0.00134916639, -0.0351433315, 4.59784301, -0.375807635
1780350225.790440559, -3.99467225, 3.9877837, 0.0151916461, 0.0473614831, -0.118872152, 0.123862461, 0.17538372, -0.564028759, 0.504716125, -0.172560804, -0.152341725, -1.49882403, 0.0467873343, 0.0329157641, -0.311181119, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00787659631, 0.0100868612, -0.375807635, 0.000312715487, -5.87556805e-05, 0.00621868917, 0, 0, 0, 4.05379345e-06, -0.00134916639, -0.0351433315, 4.59784301, -0.375807635
1780350225.792439461, -3.99457718, 3.98754483, 0.0154403778, 0.0477102937, -0.119995636, 0.124868733, 0.173446702, -0.559501836, 0.502701314, -0.176797078, -0.154307709, -1.4941478, 0.0463392995, 0.0327487547, -0.314186754, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00787659631, 0.0100868612, -0.375807635, 0.0014470273, 0.000365780239, 0.0137884112, 0, 0, 0, 4.05379345e-06, -0.00134916639, -0.0351433315, 4.59784301, -0.375807635
1780350225.794464350, -3.99448141, 3.98730373, 0.015691118, 0.0480552344, -0.121109973, 0.125871047, 0.171513372, -0.554879048, 0.500734819, -0.180924134, -0.156210259, -1.48930397, 0.0458837096, 0.0325760828, -0.31718299, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.00787659631, 0.0100868612, -0.375807635, 0.00149449724, 0.000397738582, 0.0138024632, 0, 0, 0, 4.05379345e-06, -0.00134916639, -0.0351433315, 4.59784301, -0.375807635
1780350225.796702623, -3.99438496, 3.9870604, 0.015943859, 0.0482262561, -0.121663651, 0.126370749, 0.170548418, -0.552532666, 0.49976931, -0.182926795, -0.157130576, -1.48675181, 0.045420877, 0.0323978594, -0.32016927, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.0073868287, 0.00995988087, -0.375807635, -0.00091788284, -0.000208143473, 0.0138141265, 0, 0, 0, -0.000103651578, -0.00104281944, -0.0323900403, 4.57941174, -0.375807635
1780350225.801712513, -3.99414088, 3.9864425, 0.016584404, 0.0492320938, -0.12493512, 0.129343267, 0.164758964, -0.537883584, 0.492210918, -0.194362739, -0.162289014, -1.46966589, 0.0442339801, 0.0319286936, -0.327586859, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.0073868287, 0.00995988087, -0.375807635, 0.00161906047, 0.000488522818, 0.0138266128, 0, 0, 0, -0.000103651578, -0.00104281944, -0.0323900403, 4.57941174, -0.375807635
1780350225.801798105, -3.99414088, 3.9864425, 0.016584404, 0.0492320938, -0.12493512, 0.129343267, 0.164758964, -0.537883584, 0.492210918, -0.194362739, -0.162289014, -1.46966589, 0.0442339801, 0.0319286936, -0.327586859, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.0073868287, 0.00995988087, -0.375807635, 0.00161906047, 0.000488522818, 0.0138266128, 0, 0, 0, -0.000103651578, -0.00104281944, -0.0323900403, 4.57941174, -0.375807635
1780350225.802439213, -3.99409157, 3.9863173, 0.0167139927, 0.0493963618, -0.125471709, 0.129834132, 0.163800035, -0.535364794, 0.49093482, -0.196157687, -0.163084383, -1.46653023, 0.043991718, 0.0318309062, -0.329061452, -3.99404324, 3.98879526, 0.020266312, 0.0324066612, -0.0599084772, 0.113401487, 0.0786019737, -0.135864857, 0.303381305, 0.0073868287, 0.00995988087, -0.375807635, 0.00166184464, 0.000518942947, 0.0138273954, 0, 0, 0, -0.000103651578, -0.00104281944, -0.0323900403, 4.57941174, -0.375807635
1780350225.804413557, -3.99399245, 3.98606528, 0.0169746395, 0.0497220275, -0.126537283, 0.130812093, 0.161889337, -0.530267929, 0.488425958, -0.199624134, -0.164612868, -1.46001928, 0.0435026527, 0.0316315029, -0.332001053, -3.99232632, 3.98563421, 0.0263131579, 0.0362368421, -0.0664495614, 0.128423246, 0.0746052632, -0.125778509, 0.297489035, 0.0073868287, 0.00995988087, -0.375807635, 0.00170304268, 0.000548843135, 0.0138245974, 0, 0, 0, -0.000103651578, -0.00104281944, -0.0323900403, 4.57941174, -0.41059459
1780350225.806444407, -3.99394265, 3.98593848, 0.0171056952, 0.0498834301, -0.127066228, 0.131299216, 0.160937784, -0.527690782, 0.48719283, -0.201295684, -0.165346045, -1.45664556, 0.0432559395, 0.0315299204, -0.333465898, -3.99232632, 3.98563421, 0.0263131579, 0.0362368421, -0.0664495614, 0.128423246, 0.0746052632, -0.125778509, 0.297489035, 0.00675777994, 0.00983425844, -0.41059459, 0.00170304268, 0.000548843135, 0.0138245974, 0, 0, 0, -0.000202536385, -0.000732712067, -0.0296025262, 4.61554478, -0.41059459
1780350225.808438063, -3.99379227, 3.98555492, 0.0175017783, 0.0503619856, -0.128637599, 0.132755723, 0.158124101, -0.51993038, 0.48517218, -0.206114494, -0.167431249, -1.44746938, 0.0425075671, 0.0312178771, -0.337840364, -3.99232632, 3.98563421, 0.0263131579, 0.0362368421, -0.0664495614, 0.128423246, 0.0746052632, -0.125778509, 0.297489035, 0.00675777994, 0.00983425844, -0.41059459, 0.0017678063, 0.000604436131, 0.0131127256, 0, 0, 0, -0.000202536385, -0.000732712067, -0.0296025262, 4.61554478, -0.41059459
1780350225.810439348, -3.99369124, 3.98529661, 0.017768259, 0.0506763702, -0.129672206, 0.133724755, 0.156270579, -0.514691019, 0.484392902, -0.209291483, -0.168749907, -1.44561751, 0.0420017404, 0.0310041984, -0.340746525, -3.99232632, 3.98563421, 0.0263131579, 0.0362368421, -0.0664495614, 0.128423246, 0.0746052632, -0.125778509, 0.297489035, 0.00675777994, 0.00983425844, -0.41059459, 0.00180514803, 0.000631991436, 0.0131171325, 0, 0, 0, -0.000202536385, -0.000732712067, -0.0296025262, 4.61554478, -0.41059459
1780350225.812435865, -3.99358957, 3.98503624, 0.0180366762, 0.0509870602, -0.130696262, 0.134692261, 0.154429428, -0.509379485, 0.483635153, -0.212303843, -0.169983028, -1.44338158, 0.0414904781, 0.0307863225, -0.343648577, -3.99232632, 3.98563421, 0.0263131579, 0.0362368421, -0.0664495614, 0.128423246, 0.0746052632, -0.125778509, 0.297489035, 0.00675777994, 0.00983425844, -0.41059459, 0.00184317021, 0.000657735474, 0.0131530888, 0, 0, 0, -0.000202536385, -0.000732712067, -0.0296025262, 4.61554478, -0.41059459
1780350225.814464569, -3.99353851, 3.98490529, 0.01817161, 0.0511410277, -0.13120429, 0.135175455, 0.153513766, -0.506697833, 0.483264125, -0.213748535, -0.170567704, -1.44212195, 0.041232922, 0.0306758504, -0.34509782, -3.99232632, 3.98563421, 0.0263131579, 0.0362368421, -0.0664495614, 0.128423246, 0.0746052632, -0.125778509, 0.297489035, 0.00675777994, 0.00983425844, -0.41059459, 0.00187971685, 0.000682801922, 0.0131885972, 0, 0, 0, -0.000202536385, -0.000732712067, -0.0296025262, 4.61554478, -0.41059459
1780350225.819889069, -3.99322893, 3.98410904, 0.0189913414, 0.0520457362, -0.134195313, 0.138065073, 0.148080629, -0.490226571, 0.480128187, -0.221608471, -0.173628337, -1.43262854, 0.0396634316, 0.0299925735, -0.353762366, -3.99232632, 3.98563421, 0.0263131579, 0.0362368421, -0.0664495614, 0.128423246, 0.0746052632, -0.125778509, 0.297489035, 0.00653967421, 0.00984456237, -0.41059459, 0.00194331358, 0.000731427967, 0.0132478645, 0, 0, 0, -0.000634415379, 0.000708611544, -0.0283385826, 4.60016109, -0.41059459
1780350225.820019245, -3.99322893, 3.98410904, 0.0189913414, 0.0520457362, -0.134195313, 0.138065073, 0.148080629, -0.490226571, 0.480128187, -0.221608471, -0.173628337, -1.43262854, 0.0396634316, 0.0299925735, -0.353762366, -3.99232632, 3.98563421, 0.0263131579, 0.0362368421, -0.0664495614, 0.128423246, 0.0746052632, -0.125778509, 0.297489035, 0.00653967421, 0.00984456237, -0.41059459, 0.00194331358, 0.000731427967, 0.0132478645, 0, 0, 0, -0.000634415379, 0.000708611544, -0.0283385826, 4.60016109, -0.41059459
1780350225.820453167, -3.99317681, 3.9839746, 0.0191296462, 0.0521933637, -0.13468412, 0.138544463, 0.147186574, -0.487422351, 0.47945985, -0.222802184, -0.174063989, -1.43073122, 0.0393981852, 0.0298754439, -0.355200442, -3.99232632, 3.98563421, 0.0263131579, 0.0362368421, -0.0664495614, 0.128423246, 0.0746052632, -0.125778509, 0.297489035, 0.00653967421, 0.00984456237, -0.41059459, 0.00197495754, 0.000754749552, 0.0132717233, 0, 0, 0, -0.000634415379, 0.000708611544, -0.0283385826, 4.60016109, -0.41059459
1780350225.822440386, -3.99307213, 3.98370426, 0.0194076922, 0.0524859475, -0.135653288, 0.13950127, 0.145411509, -0.481774389, 0.478146571, -0.225067897, -0.174873448, -1.42667368, 0.0388648984, 0.0296385521, -0.358070625, -3.99232632, 3.98563421, 0.0263131579, 0.0362368421, -0.0664495614, 0.128423246, 0.0746052632, -0.125778509, 0.297489035, 0.00653967421, 0.00984456237, -0.41059459, 0.00200534756, 0.000777454265, 0.0132917999, 0, 0, 0, -0.000634415379, 0.000708611544, -0.0283385826, 4.60016109, -0.41059459
1780350225.824442387, -3.99296687, 3.983432, 0.0196876493, 0.0527749994, -0.136611111, 0.140455496, 0.143654364, -0.476076835, 0.47686373, -0.227171887, -0.175600919, -1.42227074, 0.0383281788, 0.0293982633, -0.360932261, -3.99232632, 3.98563421, 0.0263131579, 0.0362368421, -0.0664495614, 0.128423246, 0.0746052632, -0.125778509, 0.297489035, 0.00653967421, 0.00984456237, -0.41059459, 0.0020340893, 0.00079955148, 0.0133081452, 0, 0, 0, -0.000634415379, 0.000708611544, -0.0283385826, 4.60016109, -0.41059459
