time, a_pos.x, a_pos.y, a_pos.z, a_vel.x, a_vel.y, a_vel.z, a_acc.x, a_acc.y, a_acc.z, a_ang_vel.x, a_ang_vel.y, a_ang_vel.z, a_eul_ang.x, a_eul_ang.y, a_eul_ang.z, r_pos.x, r_pos.y, r_pos.z, r_vel.x, r_vel.y, r_vel.z, r_acc.x, r_acc.y, r_acc.z, r_eul_ang.x, r_eul_ang.y, r_eul_ang.z, r_torq.x, r_torq.y, r_torq.z, dist_f.x, dist_f.y, dist_f.z, ndob_f.x, ndob_f.y, ndob_f.z, r_thr, r_psi
1780348390.180197477, -1.99967391, 1.99934072, 0.00207022029, 0.00706031195, -0.0146116988, 0.0353426241, 0.100374814, -0.218908447, 0.364273131, 0.136111724, 0.0640130071, -1.07263221, 0.020539837, 0.0117551193, -0.0898183342, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0169798964, 0.0112420246, -0.258999934, -0.0013304753, -0.000876946363, 0.00719361197, 0, 0, 0, -0.000488693361, 0.000907458873, -0.00602113964, 4.64961383, -0.258999934
1780348390.182197809, -1.99965958, 1.99931106, 0.00214163791, 0.00726214654, -0.0150524753, 0.0360757391, 0.10143968, -0.221826511, 0.367289243, 0.133671711, 0.0626694606, -1.08561721, 0.0207841035, 0.0119263722, -0.0919737184, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0169798964, 0.0112420246, -0.258999934, -0.00130883897, -0.000872246924, 0.00734919819, 0, 0, 0, -0.000488693361, 0.000907458873, -0.00602113964, 4.64961383, -0.258999934
1780348390.184196711, -1.99964486, 1.99928051, 0.00221452771, 0.00746608167, -0.0154990381, 0.0368147943, 0.10247543, -0.224694777, 0.370244272, 0.131197253, 0.0612927189, -1.09810916, 0.0210227819, 0.0120959582, -0.094154595, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0169798964, 0.0112420246, -0.258999934, -0.00128588609, -0.000867538424, 0.00752248798, 0, 0, 0, -0.000488693361, 0.000907458873, -0.00602113964, 4.64961383, -0.258999934
1780348390.186198235, -1.99962972, 1.99924906, 0.00228890146, 0.00767205864, -0.0159512866, 0.0375596695, 0.103481592, -0.227512347, 0.373139514, 0.128690262, 0.0598841099, -1.11011246, 0.0212558121, 0.0122637913, -0.0963599859, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0167737005, 0.0113790051, -0.258999934, -0.00126250964, -0.000862362388, 0.00769136459, 0, 0, 0, -0.000522616093, 0.000960061841, -0.00636587193, 4.64082109, -0.258999934
1780348390.188197374, -1.99961417, 1.9992167, 0.00236477058, 0.00788001581, -0.0164091142, 0.0383100516, 0.104455727, -0.230273944, 0.375780908, 0.126152651, 0.058444954, -1.12163138, 0.0214831387, 0.0124297873, -0.0985889217, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0167737005, 0.0113790051, -0.258999934, -0.0022738348, -0.000169083439, 0.00785585278, 0, 0, 0, -0.000522616093, 0.000960061841, -0.00636587193, 4.64082109, -0.258999934
1780348390.190201044, -1.9995982, 1.99918342, 0.00244214529, 0.00808988694, -0.0168724034, 0.0390652473, 0.105397765, -0.232978331, 0.378175555, 0.123536438, 0.0570097798, -1.13267023, 0.021704669, 0.0125938913, -0.100840441, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0167737005, 0.0113790051, -0.258999934, -0.00121865398, -0.000847921068, 0.00801597516, 0, 0, 0, -0.000522616093, 0.000960061841, -0.00636587193, 4.64082109, -0.258999934
1780348390.192197323, -1.99958181, 1.99914921, 0.00252103512, 0.00830161221, -0.017341047, 0.0398251592, 0.106309991, -0.235628363, 0.38052184, 0.120877766, 0.0555572886, -1.1432334, 0.0219202745, 0.0127560769, -0.103113589, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0167737005, 0.0113790051, -0.258999934, -0.00119367713, -0.000841685294, 0.00817175023, 0, 0, 0, -0.000522616093, 0.000960061841, -0.00636587193, 4.64082109, -0.258999934
1780348390.194199562, -1.99956499, 1.99911405, 0.00260144941, 0.00851513175, -0.0178149353, 0.0405896921, 0.107192134, -0.238223246, 0.38282081, 0.118195321, 0.0540776459, -1.15332532, 0.0221299067, 0.012916269, -0.105407424, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0167737005, 0.0113790051, -0.258999934, -0.00116816035, -0.000835142554, 0.0083232056, 0, 0, 0, -0.000522616093, 0.000960061841, -0.00636587193, 4.64082109, -0.258999934
1780348390.196196079, -1.99954774, 1.99907794, 0.0026833973, 0.0087303851, -0.0182939574, 0.041358753, 0.108043893, -0.240762302, 0.385073491, 0.115490989, 0.0525721517, -1.16295048, 0.0223335301, 0.0130743888, -0.107721009, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0165500378, 0.0115175137, -0.258999934, -0.00114233532, -0.000828160238, 0.00847036955, 0, 0, 0, -0.000554159587, 0.00100490849, -0.00669528134, 4.63158411, -0.258999934
1780348390.198198080, -1.99953007, 1.99904087, 0.00276688766, 0.008947309, -0.0187779961, 0.0421320456, 0.108862805, -0.243239995, 0.387075692, 0.112766647, 0.0510421001, -1.17211339, 0.0225311138, 0.013230359, -0.110053421, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0165500378, 0.0115175137, -0.258999934, -0.00223901013, -0.000125431981, 0.00861326801, 0, 0, 0, -0.000554159587, 0.00100490849, -0.00669528134, 4.63158411, -0.258999934
1780348390.200200558, -1.99951195, 1.99900283, 0.00285192814, 0.00916583558, -0.019266923, 0.0429088733, 0.109648987, -0.245655301, 0.388834544, 0.109970038, 0.049522366, -1.18081865, 0.0227225857, 0.0133841325, -0.11240374, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0165500378, 0.0115175137, -0.258999934, -0.00109427376, -0.00081016412, 0.00875192692, 0, 0, 0, -0.000554159587, 0.00100490849, -0.00669528134, 4.63158411, -0.258999934
1780348390.202196121, -1.9994934, 1.9989638, 0.00293852576, 0.00938590432, -0.0197606215, 0.0436891651, 0.1104051, -0.248011721, 0.39055813, 0.107140156, 0.0479913755, -1.18907087, 0.0229078343, 0.013535691, -0.114771059, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0165500378, 0.0115175137, -0.258999934, -0.00106715429, -0.000802215664, 0.00888636777, 0, 0, 0, -0.000554159587, 0.00100490849, -0.00669528134, 4.63158411, -0.258999934
1780348390.204197407, -1.99947441, 1.99892378, 0.00302668736, 0.009607455, -0.0202589732, 0.0444728517, 0.111131033, -0.250308676, 0.392247235, 0.104297056, 0.0464391332, -1.19687472, 0.0230868344, 0.0136849673, -0.117154478, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0165500378, 0.0115175137, -0.258999934, -0.00103959191, -0.000793993956, 0.00901662157, 0, 0, 0, -0.000554159587, 0.00100490849, -0.00669528134, 4.63158411, -0.258999934
1780348390.206199884, -1.99945497, 1.99888276, 0.00311641967, 0.0098304271, -0.0207618587, 0.0452598653, 0.111826635, -0.252545713, 0.393902628, 0.101442564, 0.0448668976, -1.20423491, 0.0232595745, 0.0138318902, -0.11955311, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0163100346, 0.0116551267, -0.258999934, -0.0010118356, -0.000785365868, 0.00914271991, 0, 0, 0, -0.000583049349, 0.00104103578, -0.00700978298, 4.621962, -0.258999934
1780348390.208199024, -1.99943509, 1.99884073, 0.00320772917, 0.0100547575, -0.0212691525, 0.0460499257, 0.112489427, -0.254717082, 0.395311313, 0.0985784937, 0.0432759184, -1.21115619, 0.0234260471, 0.0139763906, -0.121966073, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0163100346, 0.0116551267, -0.258999934, -0.00218872224, -8.5522532e-05, 0.00926469179, 0, 0, 0, -0.000583049349, 0.00104103578, -0.00700978298, 4.621962, -0.258999934
1780348390.210201025, -1.99941475, 1.99879768, 0.00330062115, 0.0102803783, -0.0217807173, 0.0468423355, 0.113119693, -0.256821977, 0.39648043, 0.0956485661, 0.0417008115, -1.21764334, 0.0235862003, 0.0141184294, -0.124392497, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0163100346, 0.0116551267, -0.258999934, -0.000960575654, -0.000764199538, 0.00938256612, 0, 0, 0, -0.000583049349, 0.00104103578, -0.00700978298, 4.621962, -0.258999934
1780348390.212199688, -1.99939396, 1.9987536, 0.00339510025, 0.0105072301, -0.0222964294, 0.0476370481, 0.113720419, -0.258864512, 0.397626449, 0.0926944114, 0.0401201117, -1.22370119, 0.0237399391, 0.0142579962, -0.126831521, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0163100346, 0.0116551267, -0.258999934, -0.000931827911, -0.00075470885, 0.00949636711, 0, 0, 0, -0.000583049349, 0.00104103578, -0.00700978298, 4.621962, -0.258999934
1780348390.214200497, -1.99937272, 1.99870849, 0.00349117104, 0.0107352536, -0.0228161637, 0.0484340181, 0.114291632, -0.26084433, 0.398749908, 0.0897373371, 0.0385238433, -1.22933459, 0.0238872608, 0.0143950323, -0.129282293, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0163100346, 0.0116551267, -0.258999934, -0.000902732895, -0.0007449811, 0.00960612872, 0, 0, 0, -0.000583049349, 0.00104103578, -0.00700978298, 4.621962, -0.258999934
1780348390.216193676, -1.99935102, 1.99866234, 0.00358883799, 0.01096439, -0.0233397946, 0.0492332011, 0.114833315, -0.262761201, 0.399851331, 0.0867790896, 0.0369132076, -1.23454844, 0.0240281767, 0.0145294752, -0.131743971, -1.997975, 1.99613958, 0.00673541667, 0.0197171053, -0.0372593202, 0.0665685307, 0.0905921053, -0.166123904, 0.321058114, 0.0160550663, 0.0117894335, -0.258999934, -0.00087355545, -0.000734884975, 0.00971188544, 0, 0, 0, -0.000609079964, 0.00106762745, -0.00730994487, 4.61201075, -0.258999934
1780348390.218197346, -1.99932886, 1.99861513, 0.00368810537, 0.0111945776, -0.0238671901, 0.0500343329, 0.115342977, -0.264609206, 0.40071018, 0.0838213948, 0.0352893943, -1.23934765, 0.0241627017, 0.0146612647, -0.134215724, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0160550663, 0.0117894335, -0.258999934, -0.00212425622, -5.02098139e-05, 0.00981366893, 0, 0, 0, -0.000609079964, 0.00106762745, -0.00730994487, 4.61201075, -0.300109356
1780348390.220196247, -1.99930624, 1.99856687, 0.00378897627, 0.0114257502, -0.0243982066, 0.0508367166, 0.115821041, -0.266387762, 0.40133358, 0.0808042611, 0.0336861614, -1.24373719, 0.0242908032, 0.0147903696, -0.136696729, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0160550663, 0.0117894335, -0.258999934, -0.000820080405, -0.000710965475, 0.00991151073, 0, 0, 0, -0.000609079964, 0.00106762745, -0.00730994487, 4.61201075, -0.300109356
1780348390.222196817, -1.99928316, 1.99851754, 0.00389145317, 0.0116578505, -0.0249327154, 0.0516403286, 0.116270767, -0.268101555, 0.401945145, 0.0777717043, 0.0320825367, -1.24772203, 0.0244124022, 0.0149167876, -0.139186173, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0160550663, 0.0117894335, -0.258999934, -0.000790207228, -0.000700118477, 0.0100054376, 0, 0, 0, -0.000609079964, 0.00106762745, -0.00730994487, 4.61201075, -0.300109356
1780348390.224197149, -1.99925961, 1.99846713, 0.0039955385, 0.0118908219, -0.0254705868, 0.0524451455, 0.116692297, -0.269750445, 0.402545182, 0.0747461513, 0.0304687465, -1.25130718, 0.0245275172, 0.0150404688, -0.141683253, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0160550663, 0.0117894335, -0.258999934, -0.000760079735, -0.000689072449, 0.0100954859, 0, 0, 0, -0.000609079964, 0.00106762745, -0.00730994487, 4.61201075, -0.300109356
1780348390.226200342, -1.9992356, 1.99841565, 0.00410123465, 0.0121246083, -0.0260116909, 0.0532511447, 0.117085726, -0.271334423, 0.403133985, 0.0717292454, 0.028845922, -1.25449767, 0.0246361808, 0.01516136, -0.144187178, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0154414536, 0.0118131692, -0.300109356, -0.000729976929, -0.000677700186, 0.0101816927, 0, 0, 0, -0.000632113365, 0.00108402122, -0.00759644403, 4.64769398, -0.300109356
1780348390.228201628, -1.99921111, 1.99836308, 0.00420854435, 0.0123591625, -0.0265559191, 0.0540590969, 0.117460283, -0.272874694, 0.404504468, 0.0687226057, 0.0272151805, -1.25729856, 0.0247384294, 0.0152794104, -0.146697163, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0154414536, 0.0118131692, -0.300109356, -0.00378025337, -0.000546857854, -0.196105207, 0, 0, 0, -0.000632113365, 0.00108402122, -0.00759644403, 4.64769398, -0.300109356
1780348390.230146170, -1.99918616, 1.99830943, 0.00431747425, 0.012594456, -0.027103204, 0.0548713267, 0.11781614, -0.274369774, 0.406633224, 0.0655793845, 0.025583253, -1.26469109, 0.0248341148, 0.0153946789, -0.14921659, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0154414536, 0.0118131692, -0.300109356, -0.000682003872, -0.0006536499, 0.00952470591, 0, 0, 0, -0.000632113365, 0.00108402122, -0.00759644403, 4.64769398, -0.300109356
1780348390.232198238, -1.99916073, 1.99825467, 0.00442803281, 0.0128304337, -0.0276534099, 0.0556877509, 0.118144722, -0.275796012, 0.408720583, 0.0624030829, 0.0239470994, -1.27327251, 0.0249229076, 0.0155073317, -0.151752899, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0154414536, 0.0118131692, -0.300109356, -0.000650016439, -0.000642543774, 0.00964531733, 0, 0, 0, -0.000632113365, 0.00108402122, -0.00759644403, 4.64769398, -0.300109356
1780348390.234195948, -1.99914784, 1.99822688, 0.00448392544, 0.0129486621, -0.0279295651, 0.0560975103, 0.118298849, -0.276483277, 0.409749019, 0.0608218191, 0.0231270752, -1.27738298, 0.0249647216, 0.0155626697, -0.153027397, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0154414536, 0.0118131692, -0.300109356, -0.000617201557, -0.000631675264, 0.00978239411, 0, 0, 0, -0.000632113365, 0.00108402122, -0.00759644403, 4.64769398, -0.300109356
1780348390.236197710, -1.99910847, 1.99814184, 0.00465406899, 0.0133042245, -0.0287620334, 0.0573328582, 0.118720818, -0.278441972, 0.41277465, 0.0561073887, 0.0206606252, -1.28900247, 0.0250799174, 0.0157246586, -0.156874834, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0151620774, 0.011932306, -0.300109356, -0.00058452337, -0.000620510006, 0.00991501044, 0, 0, 0, -0.000652070278, 0.00108970134, -0.0078665257, 4.63714908, -0.300109356
1780348390.238197088, -1.99908162, 1.99808376, 0.00476956263, 0.0135419274, -0.0293201698, 0.0581611494, 0.118965959, -0.279655756, 0.414508839, 0.0529911058, 0.0190123887, -1.29616141, 0.0251482509, 0.0158292394, -0.159458566, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0151620774, 0.011932306, -0.300109356, -0.00195446937, -1.09902106e-05, 0.0100431999, 0, 0, 0, -0.000652070278, 0.00108970134, -0.0078665257, 4.63714908, -0.300109356
1780348390.240205050, -1.9990543, 1.99802456, 0.00488671581, 0.0137800886, -0.0298806522, 0.0589923918, 0.119182259, -0.280794566, 0.41597785, 0.0498302876, 0.0173910949, -1.30285655, 0.0252098305, 0.0159310632, -0.162056229, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0151620774, 0.011932306, -0.300109356, -0.000525182796, -0.000594966028, 0.0101669941, 0, 0, 0, -0.000652070278, 0.00108970134, -0.0078665257, 4.63714908, -0.300109356
1780348390.242197275, -1.9990265, 1.99796424, 0.00500553438, 0.014018657, -0.0304433427, 0.0598265293, 0.11937336, -0.281864131, 0.417418918, 0.0466727928, 0.0157781392, -1.30909312, 0.0252646115, 0.0160301361, -0.1646669, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0151620774, 0.011932306, -0.300109356, -0.000492405002, -0.000583228688, 0.0102864201, 0, 0, 0, -0.000652070278, 0.00108970134, -0.0078665257, 4.63714908, -0.300109356
1780348390.244196653, -1.99899822, 1.99790279, 0.00512602406, 0.0142575825, -0.031008103, 0.0606635068, 0.119539563, -0.28286474, 0.418832649, 0.043542828, 0.0141648157, -1.31487638, 0.0253126553, 0.0161264216, -0.167289668, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.0151620774, 0.011932306, -0.300109356, -0.00045956324, -0.000571347327, 0.0104015145, 0, 0, 0, -0.000652070278, 0.00108970134, -0.0078665257, 4.63714908, -0.300109356
1780348390.246197224, -1.99896947, 1.9978402, 0.0052481905, 0.0144968155, -0.0315747955, 0.0615032706, 0.11968112, -0.283796824, 0.420219632, 0.0404418217, 0.0125520838, -1.32021162, 0.0253540381, 0.0162198808, -0.169923634, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.014869372, 0.0120472174, -0.300109356, -0.000426959992, -0.000559209727, 0.0105123141, 0, 0, 0, -0.000668929258, 0.00108428449, -0.00812114716, 4.6262333, -0.300109356
1780348390.248196363, -1.99894024, 1.99777649, 0.00537203908, 0.0147363042, -0.032143277, 0.0623455255, 0.119795455, -0.2846541, 0.421337982, 0.0373711695, 0.0109408855, -1.32510415, 0.0253888391, 0.0163104768, -0.172567907, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.014869372, 0.0120472174, -0.300109356, -0.0018639933, 3.0030013e-05, 0.0106188534, 0, 0, 0, -0.000668929258, 0.00108428449, -0.00812114716, 4.6262333, -0.300109356
1780348390.250199318, -1.99891052, 1.99771163, 0.0054975739, 0.0149759919, -0.0327133914, 0.0631895024, 0.119883264, -0.285436654, 0.422195526, 0.0342613981, 0.0093600455, -1.32955935, 0.0254170813, 0.0163981978, -0.175221608, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.014869372, 0.0120472174, -0.300109356, -0.000368332437, -0.000531928448, 0.0107211667, 0, 0, 0, -0.000668929258, 0.00108428449, -0.00812114716, 4.6262333, -0.300109356
1780348390.252197504, -1.99888033, 1.99764563, 0.00562479836, 0.0152158324, -0.0332850022, 0.06403517, 0.119948381, -0.286150724, 0.423037553, 0.0311624189, 0.00779157846, -1.33358259, 0.025438733, 0.0164830568, -0.177883866, -1.99687757, 1.99407317, 0.0104627107, 0.0241467928, -0.0453133566, 0.0824741297, 0.0865953947, -0.156037555, 0.315165844, 0.014869372, 0.0120472174, -0.300109356, -0.000335895735, -0.000519334314, 0.0108192842, 0, 0, 0, -0.000668929258, 0.00108428449, -0.00812114716, 4.6262333, -0.300109356
